word1	word2	label	fold
slaithwaite	england	False	val
marvdasht	iran	False	val
committee	presidium	False	val
whpo	country	False	val
ksfo	california	False	val
wild	boston	False	val
harts	australia	False	val
prosotas	lycaenidae	False	val
dacia	archaeology	False	val
focus	germany	False	val
ledge	ridge	True	val
mylohyus	peccary	False	val
kelly	artist	True	val
kali	male	False	val
everdingen	netherlands	False	val
pultenaea	genus	False	val
livada	village	True	val
ljusdal	sweden	False	val
t.i.p.	album	True	val
consultant	consultancy	False	val
erdenet	mongolia	False	val
noshaq	mountain	True	val
klepp	norway	False	val
defendens	martyr	False	val
seat	company	True	val
ghorawal	india	False	val
gavirate	italy	False	val
colleen	film	True	val
podgoria	romania	False	val
quality	ease	False	val
bedlam	london	False	val
bulford	wiltshire	False	val
windlesham	surrey	False	val
agora	kazan	False	val
penitentiary	film	True	val
hexacontagon	polygon	False	val
jerusalem	english	False	val
tortilla	wrap	False	val
bonnyrigg	midlothian	False	val
mandela	genus	False	val
emex	plant	False	val
trenchtown	kingston	False	val
earthbound	album	True	val
secretaries	secretary	False	val
strovolos	cyprus	False	val
clivina	genus	False	val
lycodon	snake	False	val
lanouaille	france	False	val
javgur	moldova	False	val
condition	discomfort	False	val
evita	album	True	val
slytherin	hogwarts	False	val
cbgb	manhattan	False	val
sarcolobus	genus	False	val
hipparchia	genus	False	val
cotoneaster	genus	False	val
gomesa	genus	False	val
ciechocinek	poland	False	val
prevalje	slovenia	False	val
sloten	netherlands	False	val
tacoma	washington	False	val
carles	iloilo	False	val
sycamore	missouri	False	val
message	statement	False	val
state	hunan	False	val
reunion	place	True	val
worthing	town	True	val
ilova	croatia	False	val
anthurium	plant	False	val
presjeka	nevesinje	False	val
hadiabad	iran	False	val
adaptation	adjustment	True	val
kunsthauswien	vienna	False	val
shipman	illinois	False	val
barh	bihar	False	val
kalisz	poland	False	val
akbar	pakistan	False	val
dutch	agent	True	val
monarcha	monarchidae	False	val
nafferton	england	False	val
flaunden	hertfordshire	False	val
dealings	affairs	False	val
otocinclus	genus	False	val
ambleside	cumbria	False	val
love	exile	False	val
madrid	santiago	False	val
arda	band	True	val
coombe	combe	False	val
make	website	True	val
thrust	games	False	val
grave	mass	False	val
potential	possibility	True	val
instrument	fugazi	False	val
pool	snooker	False	val
salt	halide	False	val
turin	piedmont	False	val
schizophonic	jazz	False	val
mico	genus	False	val
dorami	doraemon	False	val
lenzie	scotland	False	val
isvara	ishvara	False	val
luciano	poet	False	val
telangana	india	False	val
berekum	ghana	False	val
kotor	montenegro	False	val
municipality	city	False	val
solution	collodion	False	val
dale	film	True	val
launay	france	False	val
berlin	ncis	False	val
quartet	live	False	val
dowlais	wales	False	val
munteni	romania	False	val
stretham	cambridgeshire	False	val
paraluman	actress	False	val
vuzenica	slovenia	False	val
kyrgyzstan	president	False	val
kirkovo	bulgaria	False	val
klosterneuburg	austria	False	val
cost	charge	False	val
esbly	france	False	val
clinic	dispensary	False	val
trivium	arts	True	val
busia	kenya	False	val
elstree	hertfordshire	False	val
powerglide	album	True	val
uthayan	jaffna	False	val
mandavelli	india	False	val
account	interpretation	False	val
identity	french	False	val
numfor	indonesia	False	val
tribe	relation	False	val
funimation	anime	False	val
quintillus	sirmium	False	val
kemi	finland	False	val
obsession	song	True	val
laki	iceland	False	val
gondreville	france	False	val
latrodectus	spider	False	val
okahandja	namibia	False	val
pink	carnation	False	val
dotnuva	lithuania	False	val
martin	england	False	val
thief	single	True	val
bahaabad	village	True	val
bari	somalia	False	val
surface	substratum	False	val
afrikaans	dutch	True	val
levent	turkey	False	val
roshan	composer	False	val
tribute	genre	True	val
kimhae	gimhae	False	val
denarau	island	True	val
beard	goatee	False	val
pink	color	True	val
system	logic	False	val
goldville	alabama	False	val
intoxication	film	True	val
bonnetia	plant	False	val
thundorf	switzerland	False	val
safed	israel	False	val
altendorf	sebnitz	False	val
rainford	england	False	val
madonna	actor	False	val
roshan	pakistan	False	val
lachendorf	district	False	val
racing	genre	True	val
dezarie	reggae	False	val
helicopter	aircraft	True	val
bramsche	germany	False	val
freeze	album	True	val
ankang	shaanxi	False	val
afterimage	novel	False	val
ngaliema	kinshasa	False	val
taxi	company	True	val
torkamanchay	iran	False	val
development	advancement	False	val
dean	city	True	val
socket	bone	False	val
colony	colonial	False	val
nesiotica	genus	False	val
segestria	genus	False	val
scarp	island	True	val
plummer	city	True	val
houston	scotland	False	val
hamzehlu	iran	False	val
alfredia	genus	False	val
game	chiptune	False	val
camouflage	fabric	True	val
burkersroda	germany	False	val
battlefield	village	True	val
brooklyn	city	True	val
nicole	actor	False	val
konjuh	village	True	val
pocahontas	london	False	val
blue	germany	False	val
service	childcare	False	val
sugar	london	False	val
puckapunyal	australia	False	val
district	organization	True	val
dunston	england	False	val
india	karnataka	False	val
loyalty	album	True	val
size	agent	True	val
kbjd	denver	False	val
cambio	project	False	val
president	chancellor	False	val
madrigal	work	True	val
street	argentina	False	val
rouvre	orne	False	val
system	accounting	False	val
ladywell	london	False	val
city	mobile	False	val
cinquefoil	potentilla	False	val
melody	dance	False	val
ottawa	canada	False	val
campana	bell	False	val
antiope	amazons	False	val
book	ezekiel	False	val
seymour	illinois	False	val
tukahur	iran	False	val
auenstein	ilsfeld	False	val
vidor	city	True	val
deuteronomy	hebrew	False	val
play	stockholm	False	val
nexity	company	True	val
jezero	lake	True	val
drag	resistance	True	val
poley	germany	False	val
igoumenitsa	greece	False	val
taken	album	True	val
jokkmokk	lapland	False	val
bakhti	iran	False	val
marigold	song	True	val
dovre	oppland	False	val
grandview	manitoba	False	val
berava	village	True	val
bergfeld	germany	False	val
hasilpur	pakistan	False	val
icelandic	language	True	val
special	australia	False	val
cake	canada	False	val
lobamba	swaziland	False	val
administration	body	True	val
flutist	flautist	False	val
aspasius	philosopher	False	val
confabulation	memory	True	val
syahrir	economist	False	val
farinelli	bologna	False	val
escapology	album	True	val
dreamscape	munich	False	val
villepinte	france	False	val
flowerpiercer	diglossa	False	val
form	strand	False	val
change	flux	False	val
postville	iowa	False	val
sarvavijnanakosam	encyclopedia	False	val
survivor	channel	False	val
lemmy	english	False	val
cray	supercomputer	False	val
radway	warwickshire	False	val
willisau	jazz	False	val
mentor	film	True	val
magnet	philadelphia	False	val
jinja	city	True	val
civiasco	vercelli	False	val
amok	book	True	val
hebei	baoding	False	val
fulda	river	True	val
syrnola	pyramidellidae	False	val
vouilly	france	False	val
oron	switzerland	False	val
management	finance	False	val
garden	topiary	False	val
battagram	pakistan	False	val
azimabad	iran	False	val
newcastle	australia	False	val
elephant	company	True	val
lenne	germany	False	val
snicker	laughter	False	val
kelt-2a	star	False	val
brixen	italy	False	val
phutthamonthon	thailand	False	val
novo	film	True	val
romorantin	france	False	val
artemivsk	ukraine	False	val
cornforth	england	False	val
zhaltesh	gabrovo	False	val
hechingen	germany	False	val
montebelluna	veneto	False	val
tarbes	france	False	val
first	organization	True	val
marraqueta	flour	False	val
stakeout	film	True	val
niram	film	True	val
mingachevir	azerbaijan	False	val
remains	annihilator	False	val
astero	film	True	val
daelim	korea	False	val
suvasvesi	lake	True	val
by:larm	oslo	False	val
berlingen	germany	False	val
oberwart	austria	False	val
wheaton	illinois	False	val
forest	england	False	val
fairlight	company	True	val
dabnik	bulgaria	False	val
wolcott	connecticut	False	val
eastminster	ship	True	val
princess	organization	True	val
jodenbreestraat	street	True	val
national	brand	True	val
bivetiella	cancellariidae	False	val
distributed	distribution	False	val
petropavl	kazakhstan	False	val
eshaqabad	iran	False	val
hartley	kent	False	val
entertainment	television	False	val
protagoras	abdera	False	val
eastwood	town	True	val
phoenicurus	muscicapidae	False	val
impala	antelope	True	val
crillon	france	False	val
maarja	estonia	False	val
batopilas	mexico	False	val
hurricane	cocktail	True	val
codon	boraginaceae	False	val
voltaire	paris	False	val
faversham	kent	False	val
murujuga	australia	False	val
wlgh	michigan	False	val
octoknema	plant	False	val
lakhiganj	village	True	val
hoensbroek	heerlen	False	val
termoli	italy	False	val
seattle	mayor	False	val
avenue	retail	False	val
doctorate	university	True	val
aristotle	painting	True	val
shrike	passerine	False	val
odin	hermod	False	val
modigliani	paris	False	val
hepstedt	germany	False	val
gottfried	german	False	val
teamwork	cooperation	True	val
radhi	mauritania	False	val
pierrefitte	france	False	val
rudboneh	iran	False	val
ginger	male	False	val
killamarsh	town	True	val
guardafronteras	film	True	val
merzbient	merzbow	False	val
procopius	caesarea	False	val
architect	pugin	False	val
pattaya	thailand	False	val
darlingtonia	sarraceniaceae	False	val
drammensveien	oslo	False	val
mookane	village	True	val
rishikesh	india	False	val
alston	devon	False	val
barikeh	iran	False	val
veyras	switzerland	False	val
singur	hooghly	False	val
ancre	france	False	val
phoenix	united	False	val
buck	film	True	val
aadhavan	film	True	val
montry	france	False	val
jahangirvand	iran	False	val
cosmas	kosmas	False	val
sankar	india	False	val
carntyne	glasgow	False	val
telford	shropshire	False	val
electrode	conductor	True	val
moho	peru	False	val
tetra	germany	False	val
gravytrain	film	True	val
sanderson	england	False	val
hawke	airwolf	False	val
wintersun	album	True	val
barbara	france	False	val
divine	organisation	True	val
vinashin	vietnam	False	val
studio	melbourne	False	val
supplier	distributor	False	val
lynas	malaysia	False	val
leave	album	True	val
phyllotis	genus	False	val
meppel	netherlands	False	val
london	spain	False	val
minute	second	False	val
ransomware	malware	True	val
zeitgeist	levellers	False	val
prism	canada	False	val
cassandre	painter	False	val
braniff	airline	True	val
altrincham	trafford	False	val
perigracilia	beetle	False	val
daiya	company	True	val
metaxas	greece	False	val
zula	village	True	val
virgil	static	False	val
memento	amnesia	False	val
pathankot	india	False	val
court	consistory	False	val
palace	building	True	val
burden	weight	True	val
ullin	illinois	False	val
system	frame	False	val
venus	romania	False	val
romblon	odiongan	False	val
verdun	meuse	False	val
clockwork	isbn	False	val
edition	number	True	val
heartbeat	radio	False	val
leers	nord	False	val
manitoba	nunavut	False	val
fours	france	False	val
ballymacarrett	belfast	False	val
beawar	india	False	val
anoritooq	greenland	False	val
timebomb	beck	False	val
mohsenabad	iran	False	val
workers	chinese	False	val
memory	recollection	False	val
mahayana	buddhism	True	val
megalodontesidae	family	False	val
shijak	albania	False	val
timekeeper	clock	False	val
skjern	town	True	val
versapay	company	True	val
film	music	False	val
armut	iran	False	val
krasnohvardiiske	crimea	False	val
magazine	production	True	val
connection	junction	False	val
orange	fruit	True	val
aegiale	helios	False	val
lullaby	nickelback	False	val
wigwam	place	True	val
hanover	manitoba	False	val
cinclosomatidae	family	False	val
castle	turret	False	val
thing	variable	False	val
willington	england	False	val
amasra	turkey	False	val
section	team	True	val
city	utica	False	val
nabeul	tunisia	False	val
deansgrange	dublin	True	val
london	region	True	val
zavolzhye	russia	False	val
gisburn	lancashire	False	val
wollaton	nottinghamshire	False	val
chocolove	chocolate	False	val
nagaon	assam	False	val
class	ophiuroidea	False	val
harts	melbourne	False	val
narsinghpur	india	False	val
walthamstow	album	True	val
love	male	False	val
imagine	english	False	val
oakwood	maryland	False	val
fjell	norway	False	val
time	magazine	True	val
mosvik	norway	False	val
acqueville	calvados	False	val
maia	village	True	val
nefertiti	queen	True	val
acres	plantation	False	val
zedlitz	germany	False	val
manta	ecuador	False	val
maldegem	belgium	False	val
chirac	france	False	val
device	crusher	False	val
islamists	islamism	False	val
wddz	pittsburgh	False	val
passion	single	True	val
monga	film	True	val
inside	thriller	False	val
keel	steeler	False	val
kasimov	russia	False	val
mardin	turkey	False	val
tetrachloride	compound	True	val
frances	english	False	val
pathein	myanmar	False	val
langendorf	switzerland	False	val
pushkin	settlement	True	val
telfairia	genus	False	val
bluebird	album	True	val
maiha	nigeria	False	val
beloved	album	True	val
declension	noun	False	val
paint	canada	False	val
city	delhi	False	val
algebra	mathematics	False	val
phobos	satellite	True	val
quarter	bushel	False	val
kcrs	kfzx	False	val
touques	river	True	val
austin	princess	False	val
harlem	manhattan	False	val
devaki	vasudeva	False	val
mountains	chicago	False	val
sutherland	scotland	False	val
udayon	bhadran	False	val
point	pencil	False	val
power	knowledge	True	val
jena	louisiana	False	val
falkirk	place	True	val
dalsland	sweden	False	val
moniker	nickname	False	val
foula	island	True	val
live	song	True	val
winnetka	illinois	False	val
finland	ostrobothnia	False	val
riberalta	bolivia	False	val
ortler	italy	False	val
owriyeh	iran	False	val
kedichem	netherlands	False	val
cynthiana	city	True	val
fakai	nigeria	False	val
spitsbergen	norway	False	val
toledo	cebu	False	val
diwan	film	True	val
gemini	work	True	val
axinandra	plant	False	val
tarporley	cheshire	False	val
yahata	japan	False	val
ittoqqortoormiit	scoresbysund	False	val
text	instalment	False	val
halite	mineral	True	val
bozieni	romania	False	val
coracina	bird	False	val
windecken	nidderau	False	val
letter	ascender	False	val
l.m.l.	album	True	val
kipo	honolulu	False	val
bourguignon	doubs	False	val
uganda	kampala	False	val
bisokhar	ghaziabad	False	val
velocity	novel	False	val
keyhole	film	True	val
peafowl	bird	False	val
lidlington	village	True	val
diamond	person	True	val
varsenare	belgium	False	val
kolyai	iran	False	val
manga	japan	False	val
jeassy	actor	False	val
dalkeith	town	True	val
gresham	maryland	False	val
afternoon	daylight	True	val
makaryev	russia	False	val
module	system	False	val
ninnes	hamlet	True	val
ripper	film	True	val
composer	elgar	False	val
chicago	english	False	val
soviet	council	True	val
representative	agent	False	val
claoxylopsis	genus	False	val
rhacophorus	rhacophoridae	False	val
legazpi	philippines	False	val
paete	laguna	False	val
dime	song	True	val
sleepyhead	thorne	False	val
wikijunior	wikibooks	False	val
wauzeka	village	True	val
isolation	song	True	val
dalian	city	True	val
kamsack	canada	False	val
shirabad	village	True	val
wineries	winery	False	val
chalthan	gujarat	False	val
blueprint	film	True	val
deepwater	city	True	val
wydarzenia	polsat	False	val
skyline	album	True	val
eziran	village	True	val
rapture	album	True	val
yonezawa	japan	False	val
yuvaraju	film	True	val
commerce	shipping	False	val
bahasa	malay	True	val
back	position	True	val
selaginella	spikemoss	False	val
merrilliopanax	plant	False	val
phymatodes	beetle	False	val
grabern	austria	False	val
recording	video	False	val
larry	freya	False	val
tikhvin	russia	False	val
muskrat	rodent	False	val
club	singapore	False	val
laura	album	True	val
olivetti	italy	False	val
system	judiciary	False	val
didarak	iran	False	val
castelnuovo	assisi	False	val
thune	river	True	val
steidl	germany	False	val
psychedelicatessen	album	True	val
spunk	album	True	val
play	warsaw	False	val
music	chorus	False	val
lisp	software	True	val
potton	england	False	val
tervuren	tervueren	False	val
outsourced	film	True	val
cordier	corderius	False	val
wigeon	anas	False	val
khunti	india	False	val
ricochet	band	True	val
comitas	turridae	False	val
friends	ship	True	val
leader	transformers	False	val
vaduz	balzers	False	val
chapli	kebab	False	val
prestwick	scotland	False	val
neograss	band	True	val
megalechis	catfish	False	val
zuniga	spider	False	val
1850s	1860s	False	val
evaluation	pricing	False	val
mahayanam	mammootty	False	val
corse	corsica	False	val
kant	kyrgyzstan	False	val
tomoxia	genus	False	val
neds	film	True	val
konjac	plant	False	val
sioule	river	True	val
ravenglass	cumbria	False	val
next	reality	False	val
spilarctia	spilosoma	False	val
gharial	species	False	val
gurk	river	True	val
boyband	film	True	val
wharton	city	True	val
hanak	turkey	False	val
baeolophus	bird	False	val
ganges	haridwar	False	val
lechriodus	genus	False	val
ideascale	company	True	val
vancouver	town	True	val
arran	saskatchewan	False	val
danube	sava	False	val
foolow	derbyshire	False	val
pitfall	film	True	val
institute	bush	False	val
lesaka	spain	False	val
lovehammers	band	True	val
alexandria	athens	False	val
enya	singer	False	val
tauromagia	album	True	val
visit	meeting	True	val
algermissen	germany	False	val
kahla	germany	False	val
scandalous	album	True	val
josiah	jerusalem	False	val
fleshcraft	painface	False	val
hagley	worcestershire	False	val
huron	canada	False	val
decade	1830s	False	val
lynton	devon	False	val
sharp	canada	False	val
orkin	atlanta	False	val
simpelveld	netherlands	False	val
amelia	underworld	False	val
mungindi	australia	False	val
kitahiroshima	city	True	val
billboard	canada	False	val
vermont	massachusetts	False	val
athena	istanbul	False	val
kplang	language	True	val
painting	abstraction	False	val
bayas	spain	False	val
stanza	quatrain	False	val
ktck	wbap	False	val
negotino	macedonia	False	val
clun	shropshire	False	val
rodent	mouse	False	val
disposition	nature	True	val
kermes	species	True	val
loudi	china	False	val
flatbush	place	True	val
avtozavodskaya	russia	False	val
matrimandir	auroville	False	val
tintwistle	derbyshire	False	val
chalcis	greece	False	val
arrington	cambridgeshire	False	val
limnomedusae	order	False	val
germanicus	nero	False	val
bamboo	company	True	val
gaelic	gaels	False	val
junoon	film	True	val
bhopalgarh	rajasthan	False	val
luni	loni	False	val
bhavana	balachandran	False	val
state	orissa	False	val
armani	milan	False	val
bergeijk	netherlands	False	val
georgiyevskaya	georgiyevsky	False	val
valleyview	alberta	False	val
zulu	english	False	val
morphism	category	False	val
maidan	nepal	False	val
thunderbolt	film	True	val
moon	earth	False	val
milcah	haran	False	val
chrysotus	genus	False	val
paralititan	dinosaur	False	val
bark	branch	False	val
operator	canada	False	val
matters	album	True	val
carvers	nevada	False	val
oaks	shropshire	False	val
airag	mongolia	False	val
ring	book	True	val
compete	competition	False	val
manpur	india	False	val
echos	album	True	val
killinghall	village	True	val
wave	frequency	False	val
solo	novel	False	val
jacksonville	florida	False	val
krxo	oklahoma	False	val
caldwell	city	True	val
bouleuse	marne	False	val
lark	bird	False	val
army	newspaper	True	val
bolshevik	organization	True	val
ambadagatti	village	True	val
munna	film	True	val
traction	advertising	False	val
wilhelmsburg	hamburg	False	val
street	bowery	False	val
clethra	plant	False	val
szanda	hungary	False	val
chamberlain	steward	True	val
jois	austria	False	val
nihoa	genus	False	val
lovergirl	single	True	val
rupicola	genus	False	val
ecobee	company	True	val
speak	band	True	val
book	leviticus	False	val
tickhill	england	False	val
northeast	place	True	val
sufi	turkey	False	val
fighting	film	True	val
rtbf	brussels	False	val
lifou	island	True	val
dolores	album	True	val
oscar	male	False	val
gardish	hindi	False	val
wilson	episode	True	val
haustellum	muricidae	False	val
renfrow	oklahoma	False	val
briercliffe	england	False	val
antonym	word	True	val
uganda	gulu	False	val
orthosiphon	plant	False	val
intelligence	intellect	False	val
gabon	libreville	False	val
albert	agent	True	val
aagathan	malayalam	False	val
windsor	missouri	False	val
sighnaghi	kakheti	False	val
fados	portugal	False	val
rudra	spider	False	val
crow	bird	False	val
jeremiah	book	True	val
musidora	paris	False	val
thayer	illinois	False	val
flight	flock	True	val
feet	agent	True	val
anuhea	album	True	val
